city,area,road,dd_lat,dd_long,dms_lat,dms_long
New Taipei City,,,24.980976,121.544313,"24°58'51.51""N","121°32'39.53""E"
New Taipei City,,,24.974817,121.537058,"24°58'29.34""N","121°32'13.41""E"
New Taipei City,,,25.091245,121.460143,"25°05'28.48""N","121°27'36.51""E"
New Taipei City,,,25.066418,121.676042,"25°03'59.10""N","121°40'33.75""E"
New Taipei City,,,25.001932,121.431815,"25°00'06.96""N","121°25'54.53""E"
New Taipei City,,,24.948484,121.373339,"24°56'54.54""N","121°22'24.02""E"
New Taipei City,,,25.063195,121.488969,"25°03'47.50""N","121°29'20.29""E"
New Taipei City,,,25.083687,121.384462,"25°05'01.27""N","121°23'04.06""E"
New Taipei City,,,24.987103,121.414392,"24°59'13.57""N","121°24'51.81""E"
New Taipei City,,,25.16034,121.426233,"25°09'37.22""N","121°25'34.44""E"
New Taipei City,,,25.089255,121.459528,"25°05'21.32""N","121°27'34.30""E"
New Taipei City,,,25.075379,121.472419,"25°04'31.36""N","121°28'20.71""E"
New Taipei City,,,25.06853,121.680451,"25°04'06.71""N","121°40'49.62""E"
New Taipei City,,,25.009038,121.432706,"25°00'32.54""N","121°25'57.74""E"
New Taipei City,,,25.007392,121.520992,"25°00'26.61""N","121°31'15.57""E"
New Taipei City,,,24.945698,121.373246,"24°56'44.51""N","121°22'23.69""E"
New Taipei City,,,25.015894,121.423913,"25°00'57.22""N","121°25'26.09""E"
New Taipei City,,,24.972366,121.539791,"24°58'20.52""N","121°32'23.25""E"
New Taipei City,,,25.002472,121.472481,"25°00'08.90""N","121°28'20.93""E"
New Taipei City,,,24.947986,121.372012,"24°56'52.75""N","121°22'19.24""E"
New Taipei City,,,25.085167,121.385307,"25°05'06.60""N","121°23'07.11""E"
New Taipei City,,,25.065026,121.485906,"25°03'54.09""N","121°29'09.26""E"
New Taipei City,,,24.94582,121.373153,"24°56'44.95""N","121°22'23.35""E"
New Taipei City,,,25.085927,121.38116,"25°05'09.34""N","121°22'52.18""E"
New Taipei City,,,24.969982,121.406585,"24°58'11.94""N","121°24'23.71""E"
New Taipei City,,,25.068425,121.679904,"25°04'06.33""N","121°40'47.65""E"
New Taipei City,,,25.095132,121.471571,"25°05'42.48""N","121°28'17.66""E"
New Taipei City,,,25.086174,121.374937,"25°05'10.23""N","121°22'29.77""E"
New Taipei City,,,25.093444,121.378647,"25°05'36.40""N","121°22'43.13""E"
New Taipei City,,,24.9952,121.462229,"24°59'42.72""N","121°27'44.02""E"
New Taipei City,,,24.986456,121.414026,"24°59'11.24""N","121°24'50.49""E"
New Taipei City,,,25.160312,121.426486,"25°09'37.12""N","121°25'35.35""E"
New Taipei City,,,25.089556,121.459526,"25°05'22.40""N","121°27'34.29""E"
New Taipei City,,,25.068412,121.679851,"25°04'06.28""N","121°40'47.46""E"
New Taipei City,,,25.008807,121.432717,"25°00'31.71""N","121°25'57.78""E"
New Taipei City,,,24.995112,121.462248,"24°59'42.40""N","121°27'44.09""E"
New Taipei City,,,24.970012,121.406424,"24°58'12.04""N","121°24'23.13""E"
New Taipei City,,,25.075275,121.472825,"25°04'30.99""N","121°28'22.17""E"
New Taipei City,,,25.086344,121.381419,"25°05'10.84""N","121°22'53.11""E"
New Taipei City,,,25.096296,121.460319,"25°05'46.67""N","121°27'37.15""E"
New Taipei City,,,24.948556,121.383352,"24°56'54.80""N","121°23'00.07""E"
New Taipei City,,,24.977341,121.540181,"24°58'38.43""N","121°32'24.65""E"
New Taipei City,,,25.003847,121.472293,"25°00'13.85""N","121°28'20.25""E"
New Taipei City,,,25.003959,121.472276,"25°00'14.25""N","121°28'20.19""E"
New Taipei City,,,25.090585,121.459838,"25°05'26.11""N","121°27'35.42""E"
New Taipei City,,,25.075108,121.473477,"25°04'30.39""N","121°28'24.52""E"
New Taipei City,,,24.974242,121.538018,"24°58'27.27""N","121°32'16.86""E"
New Taipei City,,,25.095217,121.472182,"25°05'42.78""N","121°28'19.86""E"
New Taipei City,,,25.092857,121.377867,"25°05'34.29""N","121°22'40.32""E"
New Taipei City,,,25.015827,121.456583,"25°00'56.98""N","121°27'23.70""E"
New Taipei City,,,24.984854,121.412944,"24°59'05.47""N","121°24'46.60""E"
New Taipei City,,,25.08374,121.455646,"25°05'01.46""N","121°27'20.33""E"
New Taipei City,,,25.068241,121.679234,"25°04'05.67""N","121°40'45.24""E"
New Taipei City,,,25.014957,121.42407,"25°00'53.85""N","121°25'26.65""E"
New Taipei City,,,24.984798,121.412899,"24°59'05.27""N","121°24'46.44""E"
New Taipei City,,,25.068225,121.679182,"25°04'05.61""N","121°40'45.06""E"
New Taipei City,,,25.083637,121.455677,"25°05'01.09""N","121°27'20.44""E"
New Taipei City,,,25.063672,121.487872,"25°03'49.22""N","121°29'16.34""E"
New Taipei City,,,25.075222,121.469065,"25°04'30.80""N","121°28'08.63""E"
New Taipei City,,,25.084072,121.384681,"25°05'02.66""N","121°23'04.85""E"
New Taipei City,,,25.084024,121.384653,"25°05'02.49""N","121°23'04.75""E"
New Taipei City,,,24.97622,121.540469,"24°58'34.39""N","121°32'25.69""E"
New Taipei City,,,24.948427,121.373211,"24°56'54.34""N","121°22'23.56""E"
New Taipei City,,,25.063214,121.488918,"25°03'47.57""N","121°29'20.10""E"
New Taipei City,,,24.975984,121.540472,"24°58'33.54""N","121°32'25.70""E"
New Taipei City,,,25.091348,121.460184,"25°05'28.85""N","121°27'36.66""E"
New Taipei City,,,25.001888,121.431791,"25°00'06.80""N","121°25'54.45""E"
New Taipei City,,,24.975097,121.536597,"24°58'30.35""N","121°32'11.75""E"
New Taipei City,,,24.948505,121.373388,"24°56'54.62""N","121°22'24.20""E"
New Taipei City,,,24.948647,121.384949,"24°56'55.13""N","121°23'05.82""E"
New Taipei City,,,25.063167,121.489046,"25°03'47.40""N","121°29'20.57""E"
New Taipei City,,,24.981471,121.544128,"24°58'53.30""N","121°32'38.86""E"
New Taipei City,,,24.975187,121.536443,"24°58'30.67""N","121°32'11.19""E"
New Taipei City,,,25.067947,121.679063,"25°04'04.61""N","121°40'44.63""E"
New Taipei City,,,25.015277,121.426045,"25°00'55.00""N","121°25'33.76""E"
New Taipei City,,,24.970481,121.411785,"24°58'13.73""N","121°24'42.43""E"
New Taipei City,,,25.160848,121.421876,"25°09'39.05""N","121°25'18.75""E"
New Taipei City,,,25.075934,121.46998,"25°04'33.36""N","121°28'11.93""E"
New Taipei City,,,25.064332,121.625308,"25°03'51.60""N","121°37'31.11""E"
New Taipei City,,,25.067999,121.679217,"25°04'04.80""N","121°40'45.18""E"
New Taipei City,,,24.97047,121.411732,"24°58'13.69""N","121°24'42.24""E"
New Taipei City,,,24.999475,121.506028,"24°59'58.11""N","121°30'21.70""E"
New Taipei City,,,25.090833,121.37675,"25°05'27.00""N","121°22'36.30""E"
New Taipei City,,,25.023696,121.454275,"25°01'25.31""N","121°27'15.39""E"
New Taipei City,,,25.018708,121.48502,"25°01'07.35""N","121°29'06.07""E"
New Taipei City,,,25.127586,121.451933,"25°07'39.31""N","121°27'06.96""E"
New Taipei City,,,25.068121,121.679632,"25°04'05.24""N","121°40'46.68""E"
New Taipei City,,,25.010441,121.432649,"25°00'37.59""N","121°25'57.54""E"
New Taipei City,,,25.004823,121.520017,"25°00'17.36""N","121°31'12.06""E"
New Taipei City,,,24.970499,121.537697,"24°58'13.80""N","121°32'15.71""E"
New Taipei City,,,25.078903,121.381293,"25°04'44.05""N","121°22'52.65""E"
New Taipei City,,,25.018692,121.484968,"25°01'07.29""N","121°29'05.88""E"
New Taipei City,,,25.049354,121.485631,"25°02'57.67""N","121°29'08.27""E"
New Taipei City,,,25.010387,121.432651,"25°00'37.39""N","121°25'57.54""E"
New Taipei City,,,24.970477,121.53776,"24°58'13.72""N","121°32'15.94""E"
New Taipei City,,,24.948968,121.374139,"24°56'56.28""N","121°22'26.90""E"
New Taipei City,,,24.945325,121.379868,"24°56'43.17""N","121°22'47.52""E"
New Taipei City,,,24.948948,121.374089,"24°56'56.21""N","121°22'26.72""E"
New Taipei City,,,24.984711,121.460439,"24°59'04.96""N","121°27'37.58""E"
New Taipei City,,,24.982693,121.537517,"24°58'57.69""N","121°32'15.06""E"
New Taipei City,,,25.049219,121.485701,"25°02'57.19""N","121°29'08.52""E"
New Taipei City,,,24.981989,121.53756,"24°58'55.16""N","121°32'15.22""E"
New Taipei City,,,24.998449,121.472192,"24°59'54.42""N","121°28'19.89""E"
New Taipei City,,,25.071212,121.485135,"25°04'16.36""N","121°29'06.49""E"
New Taipei City,,,25.040656,121.441967,"25°02'26.36""N","121°26'31.08""E"
New Taipei City,,,25.086235,121.374851,"25°05'10.45""N","121°22'29.46""E"
New Taipei City,,,24.987754,121.467955,"24°59'15.91""N","121°28'04.64""E"
New Taipei City,,,24.995289,121.462209,"24°59'43.04""N","121°27'43.95""E"
New Taipei City,,,25.160323,121.426385,"25°09'37.16""N","121°25'34.99""E"
New Taipei City,,,24.947962,121.371964,"24°56'52.66""N","121°22'19.07""E"
New Taipei City,,,25.064996,121.48595,"25°03'53.99""N","121°29'09.42""E"
New Taipei City,,,25.015739,121.423875,"25°00'56.66""N","121°25'25.95""E"
New Taipei City,,,25.003032,121.472412,"25°00'10.92""N","121°28'20.68""E"
New Taipei City,,,24.947912,121.37187,"24°56'52.48""N","121°22'18.73""E"
New Taipei City,,,24.946301,121.383299,"24°56'46.68""N","121°22'59.88""E"
New Taipei City,,,25.095138,121.47161,"25°05'42.50""N","121°28'17.80""E"
New Taipei City,,,24.94854,121.38319,"24°56'54.74""N","121°22'59.48""E"
New Taipei City,,,25.084968,121.385195,"25°05'05.88""N","121°23'06.70""E"
New Taipei City,,,24.985603,121.413533,"24°59'08.17""N","121°24'48.72""E"
New Taipei City,,,25.089809,121.459542,"25°05'23.31""N","121°27'34.35""E"
New Taipei City,,,25.075119,121.469745,"25°04'30.43""N","121°28'11.08""E"
New Taipei City,,,25.068374,121.679703,"25°04'06.15""N","121°40'46.93""E"
New Taipei City,,,25.008672,121.432724,"25°00'31.22""N","121°25'57.81""E"
New Taipei City,,,25.085409,121.375865,"25°05'07.47""N","121°22'33.11""E"
New Taipei City,,,24.946337,121.383553,"24°56'46.81""N","121°23'00.79""E"
New Taipei City,,,25.084783,121.385088,"25°05'05.22""N","121°23'06.32""E"
New Taipei City,,,25.096398,121.460386,"25°05'47.03""N","121°27'37.39""E"
New Taipei City,,,25.075154,121.469531,"25°04'30.55""N","121°28'10.31""E"
New Taipei City,,,25.003798,121.4723,"25°00'13.67""N","121°28'20.28""E"
New Taipei City,,,24.946359,121.383715,"24°56'46.89""N","121°23'01.37""E"
New Taipei City,,,24.979725,121.544801,"24°58'47.01""N","121°32'41.28""E"
New Taipei City,,,25.095209,121.472123,"25°05'42.75""N","121°28'19.64""E"
New Taipei City,,,24.984965,121.413036,"24°59'05.87""N","121°24'46.93""E"
New Taipei City,,,25.075177,121.469389,"25°04'30.64""N","121°28'09.80""E"
New Taipei City,,,25.068287,121.67939,"25°04'05.83""N","121°40'45.80""E"
New Taipei City,,,25.095212,121.472143,"25°05'42.76""N","121°28'19.71""E"
New Taipei City,,,24.984927,121.413004,"24°59'05.74""N","121°24'46.81""E"
New Taipei City,,,25.09054,121.459816,"25°05'25.94""N","121°27'35.34""E"
New Taipei City,,,24.943751,121.374748,"24°56'37.50""N","121°22'29.09""E"
New Taipei City,,,25.191821,121.438182,"25°11'30.56""N","121°26'17.46""E"
New Taipei City,,,25.06625,121.358439,"25°03'58.50""N","121°21'30.38""E"
New Taipei City,,,25.161783,121.427852,"25°09'42.42""N","121°25'40.27""E"
New Taipei City,,,25.049309,121.485654,"25°02'57.51""N","121°29'08.35""E"
New Taipei City,,,25.06815,121.679736,"25°04'05.34""N","121°40'47.05""E"
New Taipei City,,,25.083432,121.380363,"25°05'00.36""N","121°22'49.31""E"
New Taipei City,,,25.018662,121.484864,"25°01'07.18""N","121°29'05.51""E"
New Taipei City,,,24.980224,121.448078,"24°58'48.81""N","121°26'53.08""E"
New Taipei City,,,25.127405,121.451969,"25°07'38.66""N","121°27'07.09""E"
New Taipei City,,,25.010278,121.432656,"25°00'37.00""N","121°25'57.56""E"
New Taipei City,,,24.94954,121.507133,"24°56'58.34""N","121°30'25.68""E"
New Taipei City,,,24.970597,121.538478,"24°58'14.15""N","121°32'18.52""E"
New Taipei City,,,25.095254,121.470477,"25°05'42.91""N","121°28'13.72""E"
New Taipei City,,,24.982015,121.537566,"24°58'55.25""N","121°32'15.24""E"
New Taipei City,,,24.943832,121.374686,"24°56'37.80""N","121°22'28.87""E"
New Taipei City,,,24.948927,121.37404,"24°56'56.14""N","121°22'26.54""E"
New Taipei City,,,24.988826,121.415299,"24°59'19.77""N","121°24'55.08""E"
New Taipei City,,,25.161795,121.427741,"25°09'42.46""N","121°25'39.87""E"
New Taipei City,,,25.147735,121.396722,"25°08'51.85""N","121°23'48.20""E"
New Taipei City,,,25.092584,121.457976,"25°05'33.30""N","121°27'28.71""E"
New Taipei City,,,25.068278,121.48119,"25°04'05.80""N","121°28'52.28""E"
New Taipei City,,,25.068176,121.679841,"25°04'05.43""N","121°40'47.43""E"
New Taipei City,,,25.014985,121.484696,"25°00'53.95""N","121°29'04.91""E"
New Taipei City,,,25.004973,121.52016,"25°00'17.90""N","121°31'12.58""E"
New Taipei City,,,24.943872,121.374654,"24°56'37.94""N","121°22'28.75""E"
New Taipei City,,,25.191673,121.438159,"25°11'30.02""N","121°26'17.37""E"
New Taipei City,,,24.988781,121.415276,"24°59'19.61""N","121°24'54.99""E"
New Taipei City,,,25.161867,121.427048,"25°09'42.72""N","121°25'37.37""E"
New Taipei City,,,25.049174,121.485724,"25°02'57.03""N","121°29'08.61""E"
New Taipei City,,,25.068189,121.679893,"25°04'05.48""N","121°40'47.61""E"
New Taipei City,,,24.995156,121.462238,"24°59'42.56""N","121°27'44.06""E"
New Taipei City,,,25.160306,121.426537,"25°09'37.10""N","121°25'35.53""E"
New Taipei City,,,25.015634,121.423871,"25°00'56.28""N","121°25'25.94""E"
New Taipei City,,,25.093623,121.378423,"25°05'37.04""N","121°22'42.32""E"
New Taipei City,,,25.160405,121.426677,"25°09'37.46""N","121°25'36.04""E"
New Taipei City,,,25.015593,121.423884,"25°00'56.13""N","121°25'25.98""E"
New Taipei City,,,24.948546,121.383244,"24°56'54.77""N","121°22'59.68""E"
New Taipei City,,,25.096253,121.460291,"25°05'46.51""N","121°27'37.05""E"
New Taipei City,,,25.068361,121.67965,"25°04'06.10""N","121°40'46.74""E"
New Taipei City,,,25.075251,121.472921,"25°04'30.90""N","121°28'22.52""E"
New Taipei City,,,25.086435,121.381218,"25°05'11.17""N","121°22'52.38""E"
New Taipei City,,,25.093271,121.378166,"25°05'35.78""N","121°22'41.40""E"
New Taipei City,,,24.983298,121.466384,"24°58'59.87""N","121°27'58.98""E"
New Taipei City,,,25.160273,121.426806,"25°09'36.98""N","121°25'36.50""E"
New Taipei City,,,24.98329,121.466332,"24°58'59.84""N","121°27'58.80""E"
New Taipei City,,,25.085302,121.375979,"25°05'07.09""N","121°22'33.52""E"
New Taipei City,,,25.093037,121.377999,"25°05'34.93""N","121°22'40.80""E"
New Taipei City,,,25.160223,121.427244,"25°09'36.80""N","121°25'38.08""E"
New Taipei City,,,25.00843,121.432736,"25°00'30.35""N","121°25'57.85""E"
New Taipei City,,,25.092947,121.377933,"25°05'34.61""N","121°22'40.56""E"
New Taipei City,,,24.995707,121.463232,"24°59'44.55""N","121°27'47.64""E"
New Taipei City,,,25.16018,121.427605,"25°09'36.65""N","121°25'39.38""E"
New Taipei City,,,25.015246,121.423993,"25°00'54.89""N","121°25'26.37""E"
New Taipei City,,,24.970334,121.404482,"24°58'13.20""N","121°24'16.14""E"
New Taipei City,,,25.004058,121.472263,"25°00'14.61""N","121°28'20.15""E"
New Taipei City,,,25.092277,121.377453,"25°05'32.20""N","121°22'38.83""E"
New Taipei City,,,25.014857,121.424054,"25°00'53.49""N","121°25'26.59""E"
New Taipei City,,,25.075046,121.473721,"25°04'30.17""N","121°28'25.40""E"
New Taipei City,,,25.090886,121.45999,"25°05'27.19""N","121°27'35.96""E"
New Taipei City,,,25.075242,121.468901,"25°04'30.87""N","121°28'08.04""E"
New Taipei City,,,24.974753,121.537163,"24°58'29.11""N","121°32'13.79""E"
New Taipei City,,,25.075022,121.473816,"25°04'30.08""N","121°28'25.74""E"
New Taipei City,,,25.084664,121.376651,"25°05'04.79""N","121°22'35.94""E"
New Taipei City,,,25.095214,121.472162,"25°05'42.77""N","121°28'19.78""E"
New Taipei City,,,25.092902,121.3779,"25°05'34.45""N","121°22'40.44""E"
New Taipei City,,,25.015877,121.456591,"25°00'57.16""N","121°27'23.73""E"
New Taipei City,,,24.98489,121.412974,"24°59'05.60""N","121°24'46.71""E"
New Taipei City,,,25.160174,121.427656,"25°09'36.63""N","121°25'39.56""E"
New Taipei City,,,25.068256,121.679286,"25°04'05.72""N","121°40'45.43""E"
New Taipei City,,,25.015011,121.424066,"25°00'54.04""N","121°25'26.64""E"
New Taipei City,,,25.090693,121.459889,"25°05'26.49""N","121°27'35.60""E"
New Taipei City,,,24.974345,121.537842,"24°58'27.64""N","121°32'16.23""E"
New Taipei City,,,25.075079,121.473592,"25°04'30.28""N","121°28'24.93""E"
New Taipei City,,,25.06355,121.488118,"25°03'48.78""N","121°29'17.22""E"
New Taipei City,,,25.083975,121.384626,"25°05'02.31""N","121°23'04.65""E"
New Taipei City,,,24.970396,121.404104,"24°58'13.43""N","121°24'14.77""E"
New Taipei City,,,25.075254,121.468793,"25°04'30.91""N","121°28'07.65""E"
New Taipei City,,,25.083927,121.384599,"25°05'02.14""N","121°23'04.56""E"
New Taipei City,,,24.970404,121.40405,"24°58'13.45""N","121°24'14.58""E"
New Taipei City,,,25.07526,121.468739,"25°04'30.94""N","121°28'07.46""E"
New Taipei City,,,24.97617,121.54047,"24°58'34.21""N","121°32'25.69""E"
New Taipei City,,,25.095247,121.472397,"25°05'42.89""N","121°28'20.63""E"
New Taipei City,,,25.072137,121.374352,"25°04'19.69""N","121°22'27.67""E"
New Taipei City,,,25.014416,121.42403,"25°00'51.90""N","121°25'26.51""E"
New Taipei City,,,24.948648,121.385003,"24°56'55.13""N","121°23'06.01""E"
New Taipei City,,,25.06292,121.489915,"25°03'46.51""N","121°29'23.69""E"
New Taipei City,,,24.948571,121.373535,"24°56'54.86""N","121°22'24.73""E"
New Taipei City,,,25.062765,121.493326,"25°03'45.95""N","121°29'35.97""E"
New Taipei City,,,25.062803,121.493362,"25°03'46.09""N","121°29'36.10""E"
New Taipei City,,,25.086259,121.378985,"25°05'10.53""N","121°22'44.35""E"
New Taipei City,,,25.001399,121.431676,"25°00'05.04""N","121°25'54.03""E"
New Taipei City,,,25.088087,121.378681,"25°05'17.11""N","121°22'43.25""E"
New Taipei City,,,25.063138,121.493704,"25°03'47.30""N","121°29'37.33""E"
New Taipei City,,,24.94736,121.371966,"24°56'50.50""N","121°22'19.08""E"
New Taipei City,,,25.092429,121.460624,"25°05'32.74""N","121°27'38.25""E"
New Taipei City,,,24.970492,121.403512,"24°58'13.77""N","121°24'12.64""E"
New Taipei City,,,24.947076,121.372185,"24°56'49.47""N","121°22'19.87""E"
New Taipei City,,,25.091628,121.460287,"25°05'29.86""N","121°27'37.03""E"
New Taipei City,,,25.066213,121.675734,"25°03'58.37""N","121°40'32.64""E"
New Taipei City,,,25.09482,121.473069,"25°05'41.35""N","121°28'23.05""E"
New Taipei City,,,25.083494,121.384352,"25°05'00.58""N","121°23'03.67""E"
New Taipei City,,,25.094805,121.47308,"25°05'41.30""N","121°28'23.09""E"
New Taipei City,,,25.083446,121.384325,"25°05'00.41""N","121°23'03.57""E"
New Taipei City,,,25.086306,121.379015,"25°05'10.70""N","121°22'44.45""E"
New Taipei City,,,25.092129,121.460477,"25°05'31.66""N","121°27'37.72""E"
New Taipei City,,,25.094775,121.473102,"25°05'41.19""N","121°28'23.17""E"
New Taipei City,,,25.092176,121.460495,"25°05'31.83""N","121°27'37.78""E"
New Taipei City,,,25.074599,121.471817,"25°04'28.56""N","121°28'18.54""E"
New Taipei City,,,25.066107,121.67555,"25°03'57.99""N","121°40'31.98""E"
New Taipei City,,,25.063211,121.493778,"25°03'47.56""N","121°29'37.60""E"
New Taipei City,,,24.973328,121.539672,"24°58'23.98""N","121°32'22.82""E"
New Taipei City,,,24.947401,121.371934,"24°56'50.64""N","121°22'18.96""E"
New Taipei City,,,24.969643,121.397128,"24°58'10.71""N","121°23'49.66""E"
New Taipei City,,,25.065992,121.675307,"25°03'57.57""N","121°40'31.11""E"
New Taipei City,,,25.083733,121.377774,"25°05'01.44""N","121°22'39.99""E"
New Taipei City,,,24.984214,121.41266,"24°59'03.17""N","121°24'45.58""E"
New Taipei City,,,25.067347,121.667327,"25°04'02.45""N","121°40'02.38""E"
New Taipei City,,,25.082689,121.383891,"25°04'57.68""N","121°23'02.01""E"
New Taipei City,,,24.969996,121.397324,"24°58'11.99""N","121°23'50.37""E"
New Taipei City,,,25.090727,121.376318,"25°05'26.62""N","121°22'34.74""E"
New Taipei City,,,25.090637,121.376252,"25°05'26.29""N","121°22'34.51""E"
New Taipei City,,,24.983851,121.543095,"24°59'01.86""N","121°32'35.14""E"
New Taipei City,,,25.073979,121.378429,"25°04'26.32""N","121°22'42.34""E"
New Taipei City,,,24.970194,121.400011,"24°58'12.70""N","121°24'00.04""E"
New Taipei City,,,25.013708,121.42429,"25°00'49.35""N","121°25'27.44""E"
New Taipei City,,,25.094354,121.47341,"25°05'39.67""N","121°28'24.28""E"
New Taipei City,,,24.98499,121.41335,"24°59'05.96""N","121°24'48.06""E"
New Taipei City,,,25.087718,121.37965,"25°05'15.78""N","121°22'46.74""E"
New Taipei City,,,25.095203,121.472084,"25°05'42.73""N","121°28'19.50""E"
New Taipei City,,,25.085338,121.375941,"25°05'07.22""N","121°22'33.39""E"
New Taipei City,,,25.093225,121.378134,"25°05'35.61""N","121°22'41.28""E"
New Taipei City,,,24.985045,121.413102,"24°59'06.16""N","121°24'47.17""E"
New Taipei City,,,25.160266,121.426857,"25°09'36.96""N","121°25'36.69""E"
New Taipei City,,,25.075226,121.473016,"25°04'30.81""N","121°28'22.86""E"
New Taipei City,,,25.068318,121.679493,"25°04'05.94""N","121°40'46.17""E"
New Taipei City,,,25.00852,121.432731,"25°00'30.67""N","121°25'57.83""E"
New Taipei City,,,25.08436,121.384845,"25°05'03.70""N","121°23'05.44""E"
New Taipei City,,,24.9832,121.46577,"24°58'59.52""N","121°27'56.77""E"
New Taipei City,,,25.075185,121.469335,"25°04'30.67""N","121°28'09.61""E"
New Taipei City,,,24.948604,121.383953,"24°56'54.97""N","121°23'02.23""E"
New Taipei City,,,25.0752,121.469227,"25°04'30.72""N","121°28'09.22""E"
New Taipei City,,,24.970361,121.404319,"24°58'13.30""N","121°24'15.55""E"
New Taipei City,,,25.075067,121.47364,"25°04'30.24""N","121°28'25.10""E"
New Taipei City,,,25.014814,121.424047,"25°00'53.33""N","121°25'26.57""E"
New Taipei City,,,25.160077,121.428491,"25°09'36.28""N","121°25'42.57""E"
New Taipei City,,,25.095231,121.47228,"25°05'42.83""N","121°28'20.21""E"
New Taipei City,,,25.085718,121.380801,"25°05'08.58""N","121°22'50.88""E"
New Taipei City,,,25.160052,121.428719,"25°09'36.19""N","121°25'43.39""E"
New Taipei City,,,25.085566,121.380742,"25°05'08.04""N","121°22'50.67""E"
New Taipei City,,,25.0855,121.378444,"25°05'07.80""N","121°22'42.40""E"
New Taipei City,,,24.970413,121.403997,"24°58'13.49""N","121°24'14.39""E"
New Taipei City,,,25.066448,121.676086,"25°03'59.21""N","121°40'33.91""E"
New Taipei City,,,25.095242,121.472358,"25°05'42.87""N","121°28'20.49""E"
New Taipei City,,,24.996641,121.52807,"24°59'47.91""N","121°31'41.05""E"
New Taipei City,,,24.970449,121.403781,"24°58'13.62""N","121°24'13.61""E"
New Taipei City,,,24.970458,121.403727,"24°58'13.65""N","121°24'13.42""E"
New Taipei City,,,25.075283,121.468522,"25°04'31.02""N","121°28'06.68""E"
New Taipei City,,,25.09525,121.472417,"25°05'42.90""N","121°28'20.70""E"
New Taipei City,,,25.085358,121.380676,"25°05'07.29""N","121°22'50.43""E"
New Taipei City,,,25.085679,121.378577,"25°05'08.44""N","121°22'42.88""E"
New Taipei City,,,25.066328,121.675912,"25°03'58.78""N","121°40'33.28""E"
New Taipei City,,,25.014359,121.42404,"25°00'51.69""N","121°25'26.54""E"
New Taipei City,,,24.996421,121.527984,"24°59'47.12""N","121°31'40.74""E"
New Taipei City,,,25.083591,121.384407,"25°05'00.93""N","121°23'03.87""E"
New Taipei City,,,24.98191,121.543948,"24°58'54.88""N","121°32'38.21""E"
New Taipei City,,,25.086213,121.378954,"25°05'10.37""N","121°22'44.23""E"
New Taipei City,,,24.9705,121.403402,"24°58'13.80""N","121°24'12.25""E"
New Taipei City,,,24.970502,121.403348,"24°58'13.81""N","121°24'12.05""E"
New Taipei City,,,25.066159,121.675642,"25°03'58.17""N","121°40'32.31""E"
New Taipei City,,,25.09479,121.473091,"25°05'41.24""N","121°28'23.13""E"
New Taipei City,,,25.091615,121.376962,"25°05'29.81""N","121°22'37.06""E"
New Taipei City,,,24.983533,121.412026,"24°59'00.72""N","121°24'43.29""E"
New Taipei City,,,25.013824,121.424177,"25°00'49.77""N","121°25'27.04""E"
New Taipei City,,,25.074585,121.47187,"25°04'28.51""N","121°28'18.73""E"
New Taipei City,,,25.094744,121.473124,"25°05'41.08""N","121°28'23.25""E"
New Taipei City,,,25.091479,121.376863,"25°05'29.32""N","121°22'36.71""E"
New Taipei City,,,25.066059,121.675453,"25°03'57.81""N","121°40'31.63""E"
New Taipei City,,,25.013673,121.42422,"25°00'49.22""N","121°25'27.19""E"
New Taipei City,,,24.984143,121.542953,"24°59'02.91""N","121°32'34.63""E"
New Taipei City,,,25.092621,121.460818,"25°05'33.44""N","121°27'38.94""E"
New Taipei City,,,25.09455,121.473264,"25°05'40.38""N","121°28'23.75""E"
New Taipei City,,,25.091298,121.376734,"25°05'28.67""N","121°22'36.24""E"
New Taipei City,,,25.065969,121.675258,"25°03'57.49""N","121°40'30.93""E"
New Taipei City,,,25.013482,121.424267,"25°00'48.54""N","121°25'27.36""E"
New Taipei City,,,25.014646,121.457531,"25°00'52.73""N","121°27'27.11""E"
New Taipei City,,,25.067344,121.667273,"25°04'02.44""N","121°40'02.18""E"
New Taipei City,,,25.01344,121.424263,"25°00'48.38""N","121°25'27.35""E"
New Taipei City,,,25.082736,121.383921,"25°04'57.85""N","121°23'02.12""E"
New Taipei City,,,24.969772,121.397209,"24°58'11.18""N","121°23'49.95""E"
New Taipei City,,,25.094504,121.473296,"25°05'40.21""N","121°28'23.87""E"
New Taipei City,,,25.090817,121.376384,"25°05'26.94""N","121°22'34.98""E"
New Taipei City,,,24.984268,121.41271,"24°59'03.36""N","121°24'45.76""E"
New Taipei City,,,25.067349,121.667381,"25°04'02.46""N","121°40'02.57""E"
New Taipei City,,,25.013342,121.424252,"25°00'48.03""N","121°25'27.31""E"
New Taipei City,,,25.082642,121.38386,"25°04'57.51""N","121°23'01.90""E"
New Taipei City,,,24.975115,121.446182,"24°58'30.41""N","121°26'46.26""E"
New Taipei City,,,25.014824,121.457959,"25°00'53.37""N","121°27'28.65""E"
New Taipei City,,,24.98194,121.537561,"24°58'54.98""N","121°32'15.22""E"
New Taipei City,,,25.071247,121.485096,"25°04'16.49""N","121°29'06.35""E"
New Taipei City,,,25.191575,121.438143,"25°11'29.67""N","121°26'17.31""E"
New Taipei City,,,25.018601,121.484657,"25°01'06.96""N","121°29'04.77""E"
